,Fund,Study Area Code,Company Name,Carrier,Latitude,Longitude,Deployment Address,Deployment City,Deployment State,Deployment ZIP Code,SAC Primary State,Deployment Date,Filing Year,Census Block,Locations Deployed,Download/Upload Speed Tier,Technology,Other Technology,Latency,Overlapping Locations,FIPSCODE,geometry
9156,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.311614,-84.4650031,13449 S MACKINAC TRL,DAFTER,MI,49724,MI,12/31/2019,2019,260339708001102,1,10 Mbps/1 Mbps,,,,False,19540,POINT (-84.4650031 46.311614)
9157,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.139615,-85.50485,7377 LAKE  UNIT,ENGADINE,MI,49827,MI,12/31/2021,2021,260979502002181,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.50485 46.139615)
9158,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.990603,-84.002849,17267 E SOUTH CARIBOU LAKE RD,DE TOUR VILLAGE,MI,49725,MI,12/31/2021,2021,260339711001064,1,10 Mbps/1 Mbps,,,,False,21770,POINT (-84.002849 45.990603)
9159,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.186618,-84.307943,2704 E 22 MILE RD,PICKFORD,MI,49774,MI,01/02/2020,2020,260339710002104,1,10 Mbps/1 Mbps,,,,False,63980,POINT (-84.30794299999999 46.186618)
9160,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.056083,-84.106228,12320 E TRAYNOR RD,GOETZVILLE,MI,49736,MI,01/02/2021,2021,260339710001053,1,10 Mbps/1 Mbps,,,,False,66760,POINT (-84.106228 46.056083)
9161,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.124132,-85.570939,6941 M_117,ENGADINE,MI,49827,MI,12/31/2020,2020,260979502002241,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.570939 46.124132)
9162,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.330965,-84.352732,556 E 12 MILE RD,DAFTER,MI,49724,MI,12/03/2020,2020,260339710002013,1,10 Mbps/1 Mbps,,,,False,11280,POINT (-84.352732 46.330965)
9163,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.143004,-84.264407,4774 E 25 MILE RD,PICKFORD,MI,49774,MI,01/02/2021,2021,260339710001084,1,10 Mbps/1 Mbps,,,,False,63980,POINT (-84.26440700000001 46.143004)
9164,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.187695,-84.290523,3457 E 22 MILE RD,PICKFORD,MI,49774,MI,01/02/2021,2021,260339710002126,1,10 Mbps/1 Mbps,,,,False,63980,POINT (-84.29052299999999 46.187695)
9165,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.072043,-84.432738,3340 W POGLESE RD,HESSEL,MI,49745,MI,09/30/2021,2021,260979502001037,1,10 Mbps/1 Mbps,,,,False,51880,POINT (-84.432738 46.072043)
9166,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.083688,-84.075387,14002 E LIME ISLAND RD,GOETZVILLE,MI,49736,MI,01/02/2021,2021,260339710001025,1,10 Mbps/1 Mbps,,,,False,66760,POINT (-84.07538700000001 46.083688)
9167,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.307622,-85.650072,6182 FLORENCE DR,MC MILLAN,MI,49853,MI,12/31/2020,2020,260959602002054,1,10 Mbps/1 Mbps,,,,False,44540,POINT (-85.65007199999999 46.307622)
9169,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.077101,-84.177555,29662 S SPRINGER RD,GOETZVILLE,MI,49736,MI,01/02/2021,2021,260339710001113,1,10 Mbps/1 Mbps,,,,False,66760,POINT (-84.177555 46.077101)
9170,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.101556,-85.484743,12348 W RIVER RD  UNIT  BLDG  FLR,NAUBINWAY,MI,49762,MI,12/31/2020,2020,260979502002254,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.48474299999999 46.101556)
9172,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.329578,-84.379283,1 PR DR,SAULT S MARIE,MI,49783,MI,12/31/2020,2020,260339708001127,1,10 Mbps/1 Mbps,,,,False,11280,POINT (-84.379283 46.329578)
9173,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.009198,-83.907374,1154 SIMS ST,DE TOUR VILLAGE,MI,49725,MI,01/02/2021,2021,260339711001039,1,10 Mbps/1 Mbps,,,,False,21770,POINT (-83.907374 46.009198)
9174,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.995809,-84.355314,62 SMITH POINTE LN,CEDARVILLE,MI,49719,MI,03/31/2021,2021,260979501001041,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.35531400000001 45.995809)
9175,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.171759,-84.945359,23541 S OZARK RD,MORAN,MI,49760,MI,12/31/2020,2020,260339708002253,1,10 Mbps/1 Mbps,,,,False,80600,POINT (-84.945359 46.171759)
9176,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.091639,-85.445559,W11571 LAKE ST,NAUBINWAY,MI,49762,MI,12/03/2020,2020,260979503002022,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.445559 46.091639)
9177,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.201216,-84.72144,17406 W CHADWICK RD,RUDYARD,MI,49780,MI,01/01/2021,2021,260339708003104,1,10 Mbps/1 Mbps,,,,False,70220,POINT (-84.72144 46.201216)
9178,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.186472,-84.418759,2647 W M 48,RUDYARD,MI,49780,MI,12/31/2020,2020,260339708004093,1,10 Mbps/1 Mbps,,,,False,63980,POINT (-84.41875899999999 46.186472)
9179,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.124505,-85.5756636,W14118 E ARLEN ST UNIT 21,ENGADINE,MI,49827,MI,12/31/2019,2019,260979503001089,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.5756636 46.124505)
9180,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.052863,-84.321413,3648 N WINBERG RD,CEDARVILLE,MI,49719,MI,01/02/2021,2021,260979501001016,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.32141300000001 46.052863)
9181,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.05533,-84.362386,3870 N M 129,CEDARVILLE,MI,49719,MI,01/01/2019,2019,260979501001016,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.362386 46.05533)
9182,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.309166,-85.702509,5448 COUNTY ROAD 135,MC MILLAN,MI,49853,MI,12/31/2020,2020,260959602002052,1,10 Mbps/1 Mbps,,,,False,44540,POINT (-85.70250900000001 46.309166)
9183,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.390492,-84.293978,3268 E 8 MILE RD,SAULT SAINTE MARIE,MI,49783,MI,12/31/2021,2021,260339701003054,1,10 Mbps/1 Mbps,,,,False,11280,POINT (-84.293978 46.390492)
9184,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.375744,-84.356382,58 W M 28 UNIT 58A,DAFTER,MI,49724,MI,12/03/2020,2020,260339706002116,1,10 Mbps/1 Mbps,,,,False,11280,POINT (-84.356382 46.375744)
9185,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.096141,-85.695842,W16374 OAK ST,GOULD CITY,MI,49838,MI,12/31/2019,2019,260979503001150,1,10 Mbps/1 Mbps,,,,False,57640,POINT (-85.695842 46.096141)
9186,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.120935,-84.048596,26687 S TOLEDO RD,GOETZVILLE,MI,49736,MI,12/31/2020,2020,260339710001025,1,10 Mbps/1 Mbps,,,,False,66760,POINT (-84.048596 46.120935)
9187,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.316088,-84.38025,791 W 13 MILE RD,SAULT SAINTE MARIE,MI,49783,MI,12/03/2020,2020,260339708001118,1,10 Mbps/1 Mbps,,,,False,11280,POINT (-84.38025 46.316088)
9188,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.989275,-83.981718,18324 E BEACH ACCESS RD,DE TOUR VILLAGE,MI,49725,MI,01/02/2021,2021,260339711001065,1,10 Mbps/1 Mbps,,,,False,21770,POINT (-83.981718 45.989275)
9189,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.989141,-84.393556,1375 S EAST SHORE CLUB DR,CEDARVILLE,MI,49719,MI,01/02/2021,2021,260979501002062,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.393556 45.989141)
9190,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.287182,-84.602124,11453 W THOMPSON RD,RUDYARD,MI,49780,MI,01/02/2020,2020,260339708002114,1,10 Mbps/1 Mbps,,,,False,43480,POINT (-84.602124 46.287182)
9191,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.387911,-84.376241,673 W 8 MILE RD,SAULT SAINTE MARIE,MI,49783,MI,12/31/2020,2020,260339706002034,1,10 Mbps/1 Mbps,,,,False,19540,POINT (-84.37624099999999 46.387911)
9192,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,45.95775,-84.75003,N3603 MACKINAC TRL,SAINT IGNACE,MI,49781,MI,12/31/2021,2021,260979504002010,1,10 Mbps/1 Mbps,,,,False,70860,POINT (-84.75003 45.95775)
9195,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.063807,-85.562438,N5215 CARNEGIE TRL,NAUBINWAY,MI,49762,MI,12/31/2021,2021,260979503002009,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.562438 46.063807)
9196,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.303044,-85.566884,4940 CO HWY 409,NEWBERRY,MI,49868,MI,12/31/2020,2020,260959602002033,1,10 Mbps/1 Mbps,,,,False,63500,POINT (-85.566884 46.303044)
9197,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.10771,-84.238572,27483 S REYNOLDS RD,STALWART,MI,49736,MI,12/31/2020,2020,260339710001087,1,10 Mbps/1 Mbps,,,,False,66760,POINT (-84.238572 46.10771)
9198,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.044781,-84.321183,1213 S BIG LA SALLE IS,CEDARVILLE,MI,49719,MI,12/31/2021,2021,260979501001016,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.321183 46.044781)
9199,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.325662,-85.48654,12768 COUNTY ROAD 408,NEWBERRY,MI,49868,MI,12/31/2020,2020,260959601004224,1,10 Mbps/1 Mbps,,,,False,63500,POINT (-85.48654000000001 46.325662)
9200,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.048453,-84.422943,2865 CHARD RD,HESSEL,MI,49745,MI,01/02/2021,2021,260979502001265,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.422943 46.048453)
9201,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.983754,-84.297499,1066 S LAKESIDE RD,CEDARVILLE,MI,49719,MI,01/02/2021,2021,260979501001110,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.297499 45.983754)
9202,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.978765,-84.302931,2171 S HILL ISLAND RD,CEDARVILLE,MI,49719,MI,01/02/2020,2020,260979501001057,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.302931 45.978765)
9203,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.000712,-83.98305,18260 E NORTH CARIBOU LAKE RD,DE TOUR VILLAGE,MI,49725,MI,01/02/2020,2020,260339711001064,1,10 Mbps/1 Mbps,,,,False,21770,POINT (-83.98305000000001 46.000712)
9204,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.986453,-83.902865,566 E M 134,DE TOUR VILLAGE,MI,49725,MI,12/31/2020,2020,260339711001089,1,10 Mbps/1 Mbps,,,,False,21770,POINT (-83.90286500000001 45.986453)
9205,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.052233,-84.404557,3147 CHARD RD,HESSEL,MI,49745,MI,01/02/2020,2020,260979502001254,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.404557 46.052233)
9206,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.981399,-84.414027,1890 S FENLON ST,CEDARVILLE,MI,49719,MI,12/31/2021,2021,260979501002062,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.414027 45.981399)
9207,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,45.978342,-84.905812,W3056 N OLD PLACE RD,MORAN,MI,49760,MI,12/31/2021,2021,260979504003086,1,10 Mbps/1 Mbps,,,,False,10360,POINT (-84.905812 45.978342)
9208,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.440569,-84.18576,4689 S ROCKY BOTTOM CRK,SAULT SAINTE MARIE,MI,49783,MI,12/31/2020,2020,260339701001046,1,10 Mbps/1 Mbps,,,,False,77020,POINT (-84.18576 46.440569)
9209,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.330296,-84.512026,12070 S KINROSS RD UNIT 21B,DAFTER,MI,49724,MI,12/31/2020,2020,260339708001090,1,10 Mbps/1 Mbps,,,,False,43480,POINT (-84.51202600000001 46.330296)
9210,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.987333,-84.420511,1400 S FENLON ST,CEDARVILLE,MI,49719,MI,12/31/2020,2020,260979501002062,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.420511 45.987333)
9211,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,45.964073,-84.767183,W997 M 123,SAINT IGNACE,MI,49781,MI,12/03/2020,2020,260979504002035,2,10 Mbps/1 Mbps,,,,False,70860,POINT (-84.767183 45.964073)
9212,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.186606,-84.553188,9103 W M 48,RUDYARD,MI,49780,MI,12/31/2021,2021,260339708004085,1,10 Mbps/1 Mbps,,,,False,70220,POINT (-84.55318800000001 46.186606)
9213,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.288348,-84.608834,11769 W THOMPSON RD,RUDYARD,MI,49780,MI,01/02/2020,2020,260339708002114,1,10 Mbps/1 Mbps,,,,False,43480,POINT (-84.608834 46.288348)
9214,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.328833,-84.362542,12187 S M 129,SAULT SAINTE MARIE,MI,49783,MI,12/31/2020,2020,260339710002018,1,10 Mbps/1 Mbps,,,,False,11280,POINT (-84.362542 46.328833)
9215,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.263942,-85.760193,2322 COUNTY ROAD 413,MC MILLAN,MI,49853,MI,12/31/2020,2020,260959602002070,1,10 Mbps/1 Mbps,,,,False,44540,POINT (-85.760193 46.263942)
9216,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,45.978443,-84.904756,W3026 N OLD PLACE RD,MORAN,MI,49760,MI,12/31/2021,2021,260979504003086,1,10 Mbps/1 Mbps,,,,False,10360,POINT (-84.90475600000001 45.978443)
9217,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.273934,-85.686848,2990 COUNTY ROAD 429,MC MILLAN,MI,49853,MI,12/31/2020,2020,260959602002060,1,10 Mbps/1 Mbps,,,,False,44540,POINT (-85.686848 46.273934)
9218,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.330968,-84.383703,913 W 12 MILE RD,DAFTER,MI,49724,MI,12/31/2020,2020,260339708001127,1,10 Mbps/1 Mbps,,,,False,11280,POINT (-84.383703 46.330968)
9219,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.178766,-85.026947,22609 S RIVER RUN DR,TROUT LAKE,MI,49793,MI,12/31/2020,2020,260339707002189,1,10 Mbps/1 Mbps,,,,False,80600,POINT (-85.02694700000001 46.178766)
9220,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.996843,-84.354095,434 E GROVE ST,CEDARVILLE,MI,49719,MI,03/31/2021,2021,260979501001041,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.354095 45.996843)
9221,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.4117,-85.515071,14300 COUNTY ROAD 450,NEWBERRY,MI,49868,MI,12/31/2019,2019,260959601004122,1,10 Mbps/1 Mbps,,,,False,50440,POINT (-85.51507100000001 46.4117)
9222,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.058693,-84.107638,12133 E TRAYNOR RD,GOETZVILLE,MI,49736,MI,01/02/2020,2020,260339710001056,1,10 Mbps/1 Mbps,,,,False,66760,POINT (-84.10763799999999 46.058693)
9223,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.231296,-84.565267,9706 W M 48,RUDYARD,MI,49780,MI,12/31/2020,2020,260339708004064,1,10 Mbps/1 Mbps,,,,False,70220,POINT (-84.56526700000001 46.231296)
9224,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.014069,-84.445004,3886 W M 134,CEDARVILLE,MI,49745,MI,03/31/2021,2021,260979502001244,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.445004 46.014069)
9225,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.08259,-85.53705,N5799 CARNEGIE TRL,NAUBINWAY,MI,49762,MI,12/03/2020,2020,260979503002009,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.53704999999999 46.08259)
9226,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.303522,-85.434575,10433 STATE HIGHWAY M28,NEWBERRY,MI,49868,MI,12/03/2020,2020,260959602002010,1,10 Mbps/1 Mbps,,,,False,63500,POINT (-85.434575 46.303522)
9227,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.215999,-84.659442,19007 S TROMBLAY RD,RUDYARD,MI,49780,MI,01/02/2021,2021,260339708003067,1,10 Mbps/1 Mbps,,,,False,70220,POINT (-84.659442 46.215999)
9228,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.310152,-85.613399,18951 STATE HIGHWAY M28,NEWBERRY,MI,49868,MI,12/31/2018,2018,260959602002043,1,10 Mbps/1 Mbps,,,,False,63500,POINT (-85.613399 46.310152)
9229,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.307585,-85.442912,10248 COUNTY ROAD 408,NEWBERRY,MI,49868,MI,12/31/2020,2020,260959601004224,1,10 Mbps/1 Mbps,,,,False,63500,POINT (-85.44291200000001 46.307585)
9230,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,45.990807,-84.820604,3995 MARTIN RD  UNIT  BLDG  FLR,MORAN,MI,49760,MI,12/03/2020,2020,260979504002019,1,10 Mbps/1 Mbps,,,,False,10360,POINT (-84.820604 45.990807)
9231,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.00549,-83.90527,1090 SIMS ST,DE TOUR VILLAGE,MI,49725,MI,09/30/2021,2021,260339711001039,1,10 Mbps/1 Mbps,,,,False,21770,POINT (-83.90527 46.00549)
9233,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.058584,-84.136149,10925 E TRAYNOR RD,GOETZVILLE,MI,49736,MI,03/31/2020,2020,260339710001132,1,10 Mbps/1 Mbps,,,,False,66760,POINT (-84.136149 46.058584)
9234,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.059201,-85.167801,6241 LAKE MICHIGAN SCENIC HWY,NAUBINWAY,MI,49762,MI,12/31/2020,2020,260979502002293,1,10 Mbps/1 Mbps,,,,False,37660,POINT (-85.167801 46.059201)
9235,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.001053,-83.910298,1300 N CARIBOU LAKE RD,DE TOUR VILLAGE,MI,49725,MI,01/02/2021,2021,260339711001039,1,10 Mbps/1 Mbps,,,,False,21770,POINT (-83.910298 46.001053)
9236,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.214114,-84.696636,18156 W H 40,RUDYARD,MI,49780,MI,01/02/2021,2021,260339708003062,1,10 Mbps/1 Mbps,,,,False,70220,POINT (-84.696636 46.214114)
9237,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.016051,-85.027788,4334 WILDWOOD LN,MORAN,MI,49760,MI,12/31/2020,2020,260979504003016,1,10 Mbps/1 Mbps,,,,False,55480,POINT (-85.027788 46.016051)
9238,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.289098,-84.603832,11546 W THOMPSON RD,RUDYARD,MI,49780,MI,01/02/2020,2020,260339708002076,1,10 Mbps/1 Mbps,,,,False,43480,POINT (-84.603832 46.289098)
9239,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.117293,-85.573474,N6761 HAROLD ST,ENGADINE,MI,49827,MI,12/31/2021,2021,260979503001101,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.573474 46.117293)
9240,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.27642,-85.732755,24654 COUNTY ROAD 98,MC MILLAN,MI,49853,MI,12/31/2020,2020,260959602001686,1,10 Mbps/1 Mbps,,,,False,44540,POINT (-85.732755 46.27642)
9241,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.999849,-83.902311,300 DEMOCRAT RD,DE TOUR VILLAGE,MI,49725,MI,12/31/2020,2020,260339711001039,1,10 Mbps/1 Mbps,,,,False,21770,POINT (-83.902311 45.999849)
9242,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.373518,-84.459409,4553 W M 28 UNIT 80A,BRIMLEY,MI,49715,MI,12/31/2020,2020,260339708001044,1,10 Mbps/1 Mbps,,,,False,19540,POINT (-84.45940899999999 46.373518)
9243,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.082997,-84.058652,14596 E LIME ISLAND RD,GOETZVILLE,MI,49736,MI,09/30/2020,2020,260339710001025,1,10 Mbps/1 Mbps,,,,False,66760,POINT (-84.058652 46.082997)
9244,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.185096,-85.051936,22101 S ANGUILM RD,TROUT LAKE,MI,49868,MI,12/31/2020,2020,260339707002175,1,10 Mbps/1 Mbps,,,,False,80600,POINT (-85.051936 46.185096)
9245,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.029462,-83.955002,19215 E STEEL RD,DE TOUR VILLAGE,MI,49725,MI,12/31/2021,2021,260339710001220,1,10 Mbps/1 Mbps,,,,False,21770,POINT (-83.95500199999999 46.029462)
9246,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.318944,-85.797315,27076 CO RD 454,MC MILLAN,MI,49853,MI,12/31/2020,2020,260959602001655,1,10 Mbps/1 Mbps,,,,False,44540,POINT (-85.797315 46.318944)
9247,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.272747,-84.360697,194 E 16 MILE RD,SAULT SAINTE MARIE,MI,49783,MI,01/02/2021,2021,260339710002085,1,10 Mbps/1 Mbps,,,,False,11280,POINT (-84.360697 46.272747)
9248,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.375746,-84.29078,3488 E 9 MILE RD,SAULT SAINTE MARIE,MI,49783,MI,12/31/2021,2021,260339701003059,1,10 Mbps/1 Mbps,,,,False,11280,POINT (-84.29078 46.375746)
9249,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.342596,-85.504265,7718 COUNTY ROAD 451,NEWBERRY,MI,49868,MI,12/03/2020,2020,260959601004249,1,10 Mbps/1 Mbps,,,,False,50440,POINT (-85.504265 46.342596)
9250,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.157548,-84.27905,4142 E GOGOMAIN RD,PICKFORD,MI,49774,MI,01/02/2021,2021,260339710001065,1,10 Mbps/1 Mbps,,,,False,63980,POINT (-84.27905 46.157548)
9251,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,45.977618,-84.907783,W3002 W OLD PLACE RD,MORAN,MI,49760,MI,12/31/2021,2021,260979504003086,1,10 Mbps/1 Mbps,,,,False,10360,POINT (-84.90778299999999 45.977618)
9252,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.287332,-84.365743,211 W 15 MILE RD,SAULT SAINTE MARIE,MI,49783,MI,09/30/2020,2020,260339708001130,1,10 Mbps/1 Mbps,,,,False,11280,POINT (-84.36574299999999 46.287332)
9253,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.071064,-84.448156,4121 W POGLESE RD,HESSEL,MI,49745,MI,01/02/2020,2020,260979502001252,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.448156 46.071064)
9254,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.259742,-84.405315,2006 W M 80,KINROSS,MI,49752,MI,06/30/2021,2021,260339708001138,1,10 Mbps/1 Mbps,,,,False,43480,POINT (-84.405315 46.259742)
9255,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.986595,-83.987672,18087 E SOUTH CARIBOU LAKE RD,DE TOUR VILLAGE,MI,49725,MI,12/31/2020,2020,260339711001064,1,10 Mbps/1 Mbps,,,,False,21770,POINT (-83.987672 45.986595)
9256,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.089888,-84.260304,28720 S HANNA RD,PICKFORD,MI,49774,MI,01/02/2020,2020,260339710001140,1,10 Mbps/1 Mbps,,,,False,63980,POINT (-84.260304 46.089888)
9257,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.149609,-85.501747,7631 LAKE BLVD,ENGADINE,MI,49827,MI,12/31/2021,2021,260979502002181,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.50174699999999 46.149609)
